age,age_group,job,marital,education,balance,housing,loan,contact,month,month_number,duration,campaign,campaign_contact_group,pdays,previous,poutcome,previously_contacted,conversion,y
62,56-65,retired,married,secondary,298,no,no,cellular,nov,11,709,2,2 Contacts,-1,0,unknown,No,1,yes
63,56-65,retired,married,secondary,708,no,no,cellular,nov,11,168,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,management,married,tertiary,583,no,no,cellular,nov,11,209,1,1 Contact,91,2,failure,Yes,1,yes
62,56-65,management,married,tertiary,10373,no,no,cellular,nov,11,140,3,3 Contacts,97,3,failure,Yes,0,no
57,56-65,housemaid,divorced,primary,8278,no,no,cellular,nov,11,408,3,3 Contacts,-1,0,unknown,No,0,no
55,46-55,technician,divorced,tertiary,0,no,no,cellular,nov,11,134,2,2 Contacts,91,1,success,Yes,1,yes
71,66+,retired,married,secondary,5715,no,no,cellular,nov,11,747,2,2 Contacts,-1,0,unknown,No,1,yes
59,56-65,self-employed,married,tertiary,2013,no,no,cellular,nov,11,409,2,2 Contacts,-1,0,unknown,No,1,yes
78,66+,retired,married,tertiary,1204,no,no,telephone,nov,11,135,1,1 Contact,-1,0,unknown,No,1,yes
35,26-35,technician,married,secondary,4922,yes,no,cellular,nov,11,393,4,4-5 Contacts,201,17,other,Yes,1,yes
52,46-55,technician,married,secondary,234,no,no,cellular,nov,11,255,1,1 Contact,-1,0,unknown,No,1,yes
29,26-35,unemployed,single,primary,1374,no,no,cellular,nov,11,309,3,3 Contacts,208,4,success,Yes,1,yes
42,36-45,management,married,tertiary,2187,yes,no,cellular,nov,11,525,3,3 Contacts,-1,0,unknown,No,1,yes
53,46-55,technician,married,secondary,163,yes,yes,cellular,nov,11,108,1,1 Contact,-1,0,unknown,No,0,no
52,46-55,housemaid,married,unknown,2337,yes,no,cellular,nov,11,190,3,3 Contacts,91,11,failure,Yes,0,no
37,36-45,management,married,tertiary,0,no,no,cellular,nov,11,187,2,2 Contacts,-1,0,unknown,No,0,no
61,56-65,admin.,divorced,tertiary,89,no,no,cellular,nov,11,141,2,2 Contacts,95,2,other,Yes,0,no
38,36-45,management,single,secondary,293,no,yes,cellular,nov,11,166,2,2 Contacts,-1,0,unknown,No,0,no
70,66+,retired,married,primary,3230,no,no,cellular,nov,11,112,1,1 Contact,-1,0,unknown,No,0,no
24,18-25,blue-collar,single,primary,1033,yes,no,cellular,nov,11,283,1,1 Contact,-1,0,unknown,No,0,no
20,18-25,student,single,secondary,215,no,no,cellular,nov,11,325,1,1 Contact,95,5,success,Yes,1,yes
42,36-45,management,married,primary,5310,yes,no,cellular,nov,11,968,2,2 Contacts,97,4,success,Yes,1,yes
49,46-55,management,married,tertiary,2187,no,no,cellular,nov,11,92,2,2 Contacts,-1,0,unknown,No,0,no
27,26-35,technician,single,tertiary,11862,no,no,cellular,nov,11,285,2,2 Contacts,97,7,success,Yes,1,yes
30,26-35,management,single,tertiary,265,no,no,cellular,nov,11,295,1,1 Contact,93,3,success,Yes,0,no
23,18-25,student,single,secondary,922,no,no,cellular,nov,11,242,1,1 Contact,85,8,failure,Yes,0,no
36,36-45,admin.,married,tertiary,0,no,no,cellular,nov,11,106,1,1 Contact,205,2,other,Yes,0,no
61,56-65,technician,married,primary,2282,no,no,cellular,nov,11,1092,1,1 Contact,-1,0,unknown,No,0,no
51,46-55,admin.,married,secondary,1216,no,no,cellular,nov,11,421,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,management,married,tertiary,334,no,no,cellular,nov,11,87,1,1 Contact,-1,0,unknown,No,0,no
31,26-35,management,single,tertiary,9421,no,no,cellular,nov,11,372,1,1 Contact,-1,0,unknown,No,1,yes
39,36-45,technician,married,secondary,1820,no,no,cellular,nov,11,103,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,technician,married,secondary,65,no,no,cellular,nov,11,99,1,1 Contact,92,2,failure,Yes,0,no
31,26-35,admin.,single,secondary,4198,no,no,cellular,nov,11,234,1,1 Contact,-1,0,unknown,No,1,yes
38,36-45,management,married,unknown,3576,no,no,cellular,nov,11,349,2,2 Contacts,183,1,success,Yes,1,yes
28,26-35,student,single,secondary,1925,no,no,cellular,nov,11,487,1,1 Contact,97,2,failure,Yes,1,yes
38,36-45,technician,married,secondary,6728,no,no,cellular,nov,11,232,1,1 Contact,96,4,success,Yes,1,yes
72,66+,retired,married,secondary,1129,no,no,cellular,nov,11,208,1,1 Contact,91,1,success,Yes,1,yes
37,36-45,management,married,tertiary,4842,yes,no,cellular,nov,11,170,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,admin.,single,secondary,265,yes,no,cellular,nov,11,414,1,1 Contact,184,1,failure,Yes,1,yes
34,26-35,admin.,married,tertiary,69,no,yes,cellular,nov,11,296,1,1 Contact,205,2,failure,Yes,1,yes
64,56-65,retired,divorced,primary,1840,no,no,cellular,nov,11,237,1,1 Contact,85,4,other,Yes,0,no
61,56-65,retired,divorced,primary,3624,no,no,cellular,nov,11,342,1,1 Contact,-1,0,unknown,No,1,yes
27,26-35,blue-collar,single,tertiary,567,no,no,cellular,nov,11,238,2,2 Contacts,184,1,success,Yes,1,yes
46,46-55,housemaid,married,secondary,38,no,no,cellular,nov,11,541,1,1 Contact,-1,0,unknown,No,1,yes
57,56-65,blue-collar,divorced,primary,1299,no,no,cellular,nov,11,142,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,blue-collar,married,secondary,1797,yes,no,cellular,nov,11,92,2,2 Contacts,99,1,failure,Yes,0,no
77,66+,retired,married,primary,680,no,no,telephone,nov,11,341,4,4-5 Contacts,94,3,failure,Yes,0,no
53,46-55,technician,married,secondary,1982,yes,yes,cellular,nov,11,160,1,1 Contact,-1,0,unknown,No,1,yes
83,66+,retired,divorced,primary,20,no,no,cellular,nov,11,65,3,3 Contacts,-1,0,unknown,No,0,no
35,26-35,technician,single,secondary,204,yes,no,cellular,nov,11,110,3,3 Contacts,189,1,success,Yes,0,no
58,56-65,technician,married,secondary,3399,no,no,telephone,nov,11,1628,2,2 Contacts,188,8,success,Yes,1,yes
46,46-55,technician,married,tertiary,31630,no,no,cellular,nov,11,448,2,2 Contacts,214,1,failure,Yes,0,no
63,56-65,unemployed,married,primary,0,no,no,telephone,nov,11,337,3,3 Contacts,-1,0,unknown,No,0,no
58,56-65,retired,married,primary,4007,no,no,cellular,nov,11,598,4,4-5 Contacts,-1,0,unknown,No,0,no
51,46-55,technician,married,tertiary,2506,no,no,cellular,nov,11,210,3,3 Contacts,-1,0,unknown,No,0,no
25,18-25,student,single,secondary,304,no,no,cellular,nov,11,152,1,1 Contact,188,2,success,Yes,0,no
66,66+,management,married,unknown,2149,yes,no,cellular,nov,11,151,6,6+ Contacts,103,4,other,Yes,0,no
45,36-45,admin.,married,unknown,2033,no,no,cellular,nov,11,123,1,1 Contact,186,4,failure,Yes,0,no
22,18-25,student,single,tertiary,691,no,no,cellular,nov,11,260,5,4-5 Contacts,103,1,success,Yes,1,yes
32,26-35,entrepreneur,married,secondary,390,no,no,cellular,nov,11,152,1,1 Contact,-1,0,unknown,No,0,no
33,26-35,technician,married,tertiary,8023,no,no,cellular,nov,11,107,1,1 Contact,105,3,failure,Yes,0,no
28,26-35,admin.,single,secondary,520,yes,no,cellular,nov,11,113,1,1 Contact,168,1,failure,Yes,0,no
28,26-35,admin.,married,secondary,330,no,no,cellular,dec,12,357,1,1 Contact,188,3,other,Yes,1,yes
31,26-35,technician,married,secondary,318,no,no,cellular,dec,12,310,1,1 Contact,-1,0,unknown,No,1,yes
26,26-35,blue-collar,single,tertiary,644,no,no,cellular,dec,12,346,1,1 Contact,-1,0,unknown,No,1,yes
60,56-65,retired,divorced,tertiary,4,yes,no,cellular,dec,12,415,1,1 Contact,190,5,failure,Yes,1,yes
44,36-45,unknown,single,unknown,18881,no,no,cellular,dec,12,187,2,2 Contacts,-1,0,unknown,No,0,no
29,26-35,technician,single,secondary,1165,no,no,cellular,dec,12,244,2,2 Contacts,184,1,success,Yes,1,yes
32,26-35,management,single,tertiary,84,no,no,telephone,dec,12,37,1,1 Contact,-1,0,unknown,No,0,no
36,36-45,admin.,divorced,tertiary,4708,no,no,cellular,dec,12,284,1,1 Contact,171,1,failure,Yes,1,yes
68,66+,retired,married,tertiary,2820,no,no,cellular,dec,12,154,1,1 Contact,97,2,failure,Yes,1,yes
48,46-55,management,married,tertiary,1147,no,no,cellular,dec,12,155,1,1 Contact,120,3,success,Yes,1,yes
53,46-55,unemployed,married,primary,980,yes,no,cellular,dec,12,352,1,1 Contact,-1,0,unknown,No,1,yes
27,26-35,blue-collar,single,secondary,-46,yes,no,cellular,dec,12,97,3,3 Contacts,199,8,other,Yes,0,no
39,36-45,services,married,secondary,323,no,no,cellular,dec,12,1804,3,3 Contacts,182,3,other,Yes,0,no
39,36-45,technician,married,secondary,2983,no,no,cellular,dec,12,472,1,1 Contact,-1,0,unknown,No,1,yes
61,56-65,housemaid,married,primary,175,no,no,telephone,dec,12,237,1,1 Contact,-1,0,unknown,No,0,no
25,18-25,student,single,tertiary,1189,no,no,cellular,dec,12,110,1,1 Contact,183,1,success,Yes,0,no
28,26-35,services,single,secondary,339,no,no,cellular,dec,12,350,1,1 Contact,182,1,success,Yes,1,yes
29,26-35,housemaid,single,tertiary,19,no,no,cellular,dec,12,274,1,1 Contact,230,1,success,Yes,1,yes
72,66+,retired,married,unknown,1940,no,no,telephone,dec,12,705,2,2 Contacts,-1,0,unknown,No,1,yes
29,26-35,management,single,tertiary,1445,no,no,cellular,dec,12,271,2,2 Contacts,-1,0,unknown,No,1,yes
26,26-35,student,single,tertiary,294,no,no,cellular,dec,12,208,2,2 Contacts,-1,0,unknown,No,1,yes
49,46-55,management,married,tertiary,5887,no,no,cellular,dec,12,439,3,3 Contacts,185,5,success,Yes,1,yes
42,36-45,blue-collar,married,secondary,2913,no,no,cellular,dec,12,127,2,2 Contacts,184,2,success,Yes,0,no
43,36-45,management,single,tertiary,11891,no,no,cellular,dec,12,821,5,4-5 Contacts,242,1,success,Yes,1,yes
31,26-35,student,single,unknown,988,no,no,cellular,dec,12,377,5,4-5 Contacts,191,11,other,Yes,0,no
33,26-35,technician,married,secondary,711,no,no,cellular,dec,12,78,2,2 Contacts,-1,0,unknown,No,0,no
69,66+,retired,divorced,secondary,344,no,no,cellular,dec,12,55,2,2 Contacts,-1,0,unknown,No,0,no
28,26-35,student,single,unknown,78,no,no,cellular,dec,12,232,3,3 Contacts,310,2,failure,Yes,1,yes
44,36-45,admin.,single,secondary,733,yes,no,cellular,dec,12,360,2,2 Contacts,105,5,success,Yes,1,yes
73,66+,retired,divorced,primary,5028,no,no,cellular,dec,12,696,10,6+ Contacts,-1,0,unknown,No,1,yes
58,56-65,admin.,single,secondary,2223,no,no,cellular,dec,12,1139,2,2 Contacts,114,1,success,Yes,0,no
27,26-35,student,single,unknown,3511,no,no,cellular,dec,12,300,3,3 Contacts,-1,0,unknown,No,0,no
27,26-35,student,single,secondary,91,no,no,telephone,dec,12,157,6,6+ Contacts,95,37,other,Yes,0,no
38,36-45,services,married,secondary,5000,no,no,cellular,dec,12,720,5,4-5 Contacts,536,5,failure,Yes,0,no
39,36-45,management,married,tertiary,481,no,no,cellular,dec,12,929,5,4-5 Contacts,189,1,other,Yes,1,yes
61,56-65,management,married,tertiary,0,yes,yes,cellular,dec,12,85,2,2 Contacts,-1,0,unknown,No,0,no
31,26-35,admin.,married,secondary,389,yes,no,cellular,dec,12,69,1,1 Contact,185,2,failure,Yes,0,no
42,36-45,admin.,single,secondary,684,no,no,cellular,dec,12,163,1,1 Contact,186,1,success,Yes,0,no
42,36-45,management,married,tertiary,144,no,no,cellular,dec,12,143,1,1 Contact,283,3,failure,Yes,0,no
64,56-65,retired,married,secondary,1220,no,no,cellular,dec,12,138,1,1 Contact,-1,0,unknown,No,0,no
61,56-65,retired,divorced,secondary,1761,no,no,cellular,dec,12,334,3,3 Contacts,-1,0,unknown,No,0,no
45,36-45,technician,married,secondary,0,yes,no,cellular,dec,12,344,1,1 Contact,-1,0,unknown,No,1,yes
61,56-65,retired,married,primary,103,no,no,cellular,dec,12,292,1,1 Contact,-1,0,unknown,No,0,no
34,26-35,self-employed,single,secondary,360,yes,no,cellular,dec,12,371,1,1 Contact,-1,0,unknown,No,0,no
32,26-35,admin.,single,secondary,8626,no,no,cellular,dec,12,200,1,1 Contact,196,2,failure,Yes,0,no
25,18-25,blue-collar,single,secondary,1163,no,no,cellular,dec,12,262,3,3 Contacts,-1,0,unknown,No,0,no
29,26-35,admin.,single,tertiary,135,no,no,cellular,dec,12,248,1,1 Contact,-1,0,unknown,No,0,no
81,66+,retired,married,secondary,93,no,no,cellular,dec,12,164,1,1 Contact,-1,0,unknown,No,0,no
29,26-35,student,single,secondary,314,no,no,cellular,dec,12,415,2,2 Contacts,116,4,failure,Yes,1,yes
51,46-55,admin.,married,secondary,241,no,no,cellular,dec,12,308,2,2 Contacts,-1,0,unknown,No,1,yes
72,66+,retired,married,unknown,413,no,no,telephone,dec,12,358,6,6+ Contacts,-1,0,unknown,No,0,no
80,66+,retired,married,secondary,462,no,no,cellular,dec,12,127,2,2 Contacts,-1,0,unknown,No,0,no
52,46-55,entrepreneur,married,primary,657,no,no,telephone,dec,12,91,2,2 Contacts,217,1,other,Yes,0,no
38,36-45,entrepreneur,divorced,secondary,1190,yes,no,cellular,dec,12,347,4,4-5 Contacts,186,5,success,Yes,0,no
31,26-35,technician,married,secondary,684,yes,no,cellular,dec,12,620,3,3 Contacts,-1,0,unknown,No,1,yes
30,26-35,student,single,secondary,1681,no,no,cellular,dec,12,329,2,2 Contacts,-1,0,unknown,No,1,yes
22,18-25,student,single,secondary,120,no,no,cellular,dec,12,245,5,4-5 Contacts,-1,0,unknown,No,0,no
50,46-55,admin.,married,secondary,10250,yes,no,cellular,dec,12,254,3,3 Contacts,385,2,other,Yes,1,yes
29,26-35,technician,single,tertiary,2489,yes,no,cellular,dec,12,1002,3,3 Contacts,283,2,success,Yes,0,no
42,36-45,management,married,tertiary,254,no,no,cellular,dec,12,288,7,6+ Contacts,183,4,success,Yes,1,yes
37,36-45,admin.,married,secondary,0,yes,no,cellular,dec,12,179,1,1 Contact,190,1,success,Yes,1,yes
34,26-35,management,married,tertiary,250,no,no,cellular,dec,12,787,1,1 Contact,188,8,other,Yes,0,no
24,18-25,student,single,secondary,1847,no,no,cellular,dec,12,390,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,blue-collar,single,secondary,1442,no,no,telephone,dec,12,137,8,6+ Contacts,188,2,other,Yes,0,no
30,26-35,management,married,tertiary,1077,no,no,cellular,dec,12,124,1,1 Contact,-1,0,unknown,No,0,no
27,26-35,management,single,tertiary,1623,no,no,cellular,dec,12,161,1,1 Contact,190,1,success,Yes,0,no
34,26-35,technician,married,secondary,294,yes,no,cellular,dec,12,265,1,1 Contact,184,3,success,Yes,1,yes
49,46-55,technician,married,secondary,307,no,no,cellular,dec,12,854,1,1 Contact,-1,0,unknown,No,1,yes
59,56-65,unemployed,married,secondary,957,no,no,cellular,dec,12,479,2,2 Contacts,-1,0,unknown,No,1,yes
80,66+,retired,married,primary,155,no,no,telephone,dec,12,343,2,2 Contacts,-1,0,unknown,No,1,yes
86,66+,retired,single,secondary,614,no,no,telephone,dec,12,595,1,1 Contact,-1,0,unknown,No,1,yes
69,66+,retired,married,unknown,426,no,no,telephone,dec,12,395,1,1 Contact,-1,0,unknown,No,1,yes
79,66+,retired,married,secondary,8304,no,no,cellular,dec,12,456,2,2 Contacts,275,9,success,Yes,1,yes
71,66+,retired,married,secondary,91,no,no,telephone,dec,12,87,6,6+ Contacts,-1,0,unknown,No,0,no
57,56-65,retired,divorced,primary,698,no,no,telephone,dec,12,135,3,3 Contacts,191,2,failure,Yes,0,no
35,26-35,technician,married,secondary,13658,yes,no,telephone,dec,12,220,2,2 Contacts,-1,0,unknown,No,0,no
41,36-45,unemployed,married,secondary,1077,yes,yes,telephone,dec,12,207,3,3 Contacts,387,2,failure,Yes,1,yes
36,36-45,services,married,secondary,4721,no,no,cellular,dec,12,149,3,3 Contacts,-1,0,unknown,No,1,yes
49,46-55,management,married,tertiary,395,no,no,cellular,dec,12,336,5,4-5 Contacts,-1,0,unknown,No,1,yes
69,66+,retired,married,secondary,3588,yes,no,cellular,dec,12,429,1,1 Contact,-1,0,unknown,No,1,yes
66,66+,retired,married,unknown,2540,no,no,telephone,dec,12,441,2,2 Contacts,156,1,other,Yes,1,yes
61,56-65,retired,married,primary,421,no,no,cellular,dec,12,112,2,2 Contacts,-1,0,unknown,No,0,no
32,26-35,management,divorced,tertiary,883,yes,no,cellular,dec,12,798,1,1 Contact,185,5,other,Yes,1,yes
28,26-35,management,single,tertiary,1351,no,no,cellular,dec,12,267,1,1 Contact,-1,0,unknown,No,0,no
47,46-55,management,single,tertiary,4402,no,no,telephone,dec,12,805,1,1 Contact,190,1,other,Yes,1,yes
22,18-25,student,single,tertiary,1258,no,no,cellular,dec,12,182,1,1 Contact,156,1,failure,Yes,0,no
57,56-65,management,married,tertiary,1016,no,no,telephone,dec,12,208,1,1 Contact,-1,0,unknown,No,0,no
58,56-65,management,married,tertiary,256,no,no,cellular,dec,12,422,1,1 Contact,188,3,success,Yes,1,yes
64,56-65,retired,married,primary,43,no,no,cellular,dec,12,232,1,1 Contact,-1,0,unknown,No,1,yes
54,46-55,management,divorced,tertiary,380,no,yes,cellular,dec,12,501,1,1 Contact,188,2,success,Yes,0,no
45,36-45,management,married,tertiary,1788,no,no,cellular,dec,12,364,1,1 Contact,191,4,failure,Yes,0,no
72,66+,retired,married,primary,3856,no,no,cellular,dec,12,582,4,4-5 Contacts,115,1,other,Yes,1,yes
30,26-35,services,married,secondary,517,no,no,cellular,dec,12,141,2,2 Contacts,-1,0,unknown,No,1,yes
79,66+,retired,married,primary,3025,no,no,cellular,dec,12,166,3,3 Contacts,126,3,other,Yes,1,yes
40,36-45,management,single,tertiary,3797,no,no,cellular,dec,12,263,1,1 Contact,195,2,failure,Yes,0,no
30,26-35,technician,married,secondary,2326,no,no,cellular,dec,12,420,1,1 Contact,175,2,failure,Yes,1,yes
41,36-45,self-employed,single,tertiary,10346,no,no,cellular,dec,12,352,1,1 Contact,182,3,success,Yes,0,no
35,26-35,management,married,tertiary,3402,no,no,cellular,dec,12,269,1,1 Contact,194,2,failure,Yes,0,no
19,18-25,student,single,secondary,526,no,no,cellular,dec,12,122,3,3 Contacts,-1,0,unknown,No,0,no
57,56-65,technician,married,primary,592,no,yes,telephone,dec,12,88,6,6+ Contacts,193,5,other,Yes,0,no
30,26-35,technician,single,tertiary,1070,no,no,cellular,dec,12,446,2,2 Contacts,-1,0,unknown,No,0,no
36,36-45,management,married,tertiary,925,no,no,cellular,dec,12,321,3,3 Contacts,189,4,success,Yes,1,yes
64,56-65,housemaid,married,primary,67,no,no,telephone,dec,12,86,2,2 Contacts,111,1,failure,Yes,0,no
53,46-55,entrepreneur,married,tertiary,1961,no,no,cellular,dec,12,351,1,1 Contact,-1,0,unknown,No,1,yes
87,66+,retired,married,secondary,433,no,no,telephone,dec,12,150,1,1 Contact,-1,0,unknown,No,0,no
53,46-55,admin.,married,secondary,1796,no,no,telephone,dec,12,476,1,1 Contact,193,1,failure,Yes,1,yes
34,26-35,management,married,tertiary,2037,no,no,cellular,dec,12,324,2,2 Contacts,-1,0,unknown,No,1,yes
29,26-35,student,single,secondary,459,no,no,cellular,dec,12,279,3,3 Contacts,189,19,other,Yes,1,yes
26,26-35,services,single,tertiary,12,no,no,cellular,dec,12,72,4,4-5 Contacts,186,6,success,Yes,0,no
29,26-35,management,single,tertiary,572,no,no,cellular,dec,12,314,1,1 Contact,195,1,success,Yes,1,yes
45,36-45,technician,married,tertiary,115,no,no,cellular,dec,12,147,1,1 Contact,194,1,other,Yes,0,no
43,36-45,unemployed,married,secondary,775,no,no,cellular,dec,12,325,1,1 Contact,124,2,failure,Yes,0,no
81,66+,retired,divorced,secondary,452,no,no,telephone,dec,12,443,1,1 Contact,-1,0,unknown,No,1,yes
57,56-65,retired,married,secondary,5313,no,no,cellular,dec,12,283,2,2 Contacts,196,1,success,Yes,1,yes
72,66+,retired,married,secondary,1533,no,no,cellular,dec,12,546,2,2 Contacts,-1,0,unknown,No,1,yes
46,46-55,management,married,tertiary,0,yes,no,cellular,dec,12,155,1,1 Contact,199,2,failure,Yes,0,no
47,46-55,technician,married,secondary,0,yes,no,cellular,dec,12,97,1,1 Contact,231,2,failure,Yes,0,no
62,56-65,retired,married,tertiary,0,no,no,cellular,dec,12,188,2,2 Contacts,-1,0,unknown,No,0,no
56,56-65,retired,married,secondary,393,no,yes,cellular,dec,12,103,1,1 Contact,206,1,failure,Yes,0,no
59,56-65,management,married,primary,8334,no,no,cellular,dec,12,141,4,4-5 Contacts,182,2,other,Yes,0,no
67,66+,retired,married,primary,258,no,no,cellular,dec,12,221,1,1 Contact,-1,0,unknown,No,0,no
28,26-35,blue-collar,single,secondary,1705,no,no,cellular,dec,12,412,2,2 Contacts,-1,0,unknown,No,1,yes
34,26-35,services,married,secondary,1337,no,no,cellular,dec,12,330,2,2 Contacts,127,3,success,Yes,1,yes
57,56-65,management,divorced,unknown,2986,no,no,cellular,dec,12,222,2,2 Contacts,231,1,failure,Yes,1,yes
52,46-55,technician,married,secondary,195,yes,no,cellular,dec,12,110,2,2 Contacts,205,3,failure,Yes,0,no
66,66+,housemaid,married,primary,1230,no,no,cellular,dec,12,726,3,3 Contacts,-1,0,unknown,No,1,yes
32,26-35,admin.,married,secondary,35,no,no,cellular,dec,12,324,3,3 Contacts,126,3,success,Yes,1,yes
31,26-35,management,single,tertiary,596,no,no,cellular,dec,12,184,6,6+ Contacts,196,2,failure,Yes,0,no
51,46-55,blue-collar,married,secondary,955,no,yes,cellular,dec,12,221,3,3 Contacts,-1,0,unknown,No,1,yes
27,26-35,student,single,secondary,538,no,no,cellular,dec,12,170,4,4-5 Contacts,197,2,success,Yes,1,yes
29,26-35,services,married,secondary,399,no,no,cellular,dec,12,454,6,6+ Contacts,199,1,failure,Yes,0,no
50,46-55,management,married,tertiary,5108,yes,no,cellular,dec,12,406,1,1 Contact,182,2,failure,Yes,1,yes
30,26-35,technician,married,tertiary,1307,no,no,cellular,dec,12,248,6,6+ Contacts,-1,0,unknown,No,0,no
30,26-35,management,single,tertiary,102,yes,no,cellular,dec,12,364,3,3 Contacts,-1,0,unknown,No,1,yes
31,26-35,student,single,unknown,2347,no,no,cellular,dec,12,180,2,2 Contacts,-1,0,unknown,No,0,no
57,56-65,retired,married,secondary,1841,no,no,cellular,dec,12,127,2,2 Contacts,196,1,success,Yes,0,no
75,66+,retired,divorced,secondary,1341,no,no,cellular,dec,12,415,7,6+ Contacts,-1,0,unknown,No,1,yes
60,56-65,technician,married,secondary,294,no,no,telephone,dec,12,104,5,4-5 Contacts,198,4,success,Yes,0,no
44,36-45,blue-collar,married,secondary,1025,yes,no,cellular,dec,12,116,2,2 Contacts,202,1,failure,Yes,0,no
